                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    578,                0.92346,                0.63699,                 1.1295,                0.78234,                0.64515,                  0.693,                 0.3765,                  1.843,                 1.4445,                 2.0136,              0.0042877,              0.0042877,              0.0042877
                    579,                 0.9215,                 0.6434,                 1.1379,                0.78136,                0.64643,                 0.6927,                0.37604,                 1.8421,                 1.4441,                 2.0126,              0.0042778,              0.0042778,              0.0042778
                    580,                0.92412,                0.63877,                 1.1339,                0.78152,                0.64759,                0.69147,                 0.3746,                 1.8426,                 1.4456,                 2.0132,              0.0042679,              0.0042679,              0.0042679
                    581,                0.91243,                0.63118,                 1.1285,                0.74714,                0.66712,                0.69307,                0.37666,                 1.8415,                 1.4452,                 2.0122,               0.004258,               0.004258,               0.004258
                    582,                0.91797,                0.63455,                 1.1322,                0.75925,                0.65978,                0.69227,                0.37669,                 1.8426,                 1.4465,                 2.0144,              0.0042481,              0.0042481,              0.0042481
                    583,                0.92081,                0.63844,                 1.1327,                0.75932,                0.65951,                0.69151,                0.37582,                 1.8437,                 1.4493,                 2.0158,              0.0042382,              0.0042382,              0.0042382
                    584,                0.91155,                0.62734,                 1.1298,                0.75904,                 0.6595,                0.69143,                0.37511,                 1.8438,                 1.4484,                 2.0163,              0.0042283,              0.0042283,              0.0042283
                    585,                0.91519,                0.63894,                 1.1324,                 0.7596,                0.65858,                0.69135,                0.37667,                 1.8438,                 1.4491,                 2.0158,              0.0042184,              0.0042184,              0.0042184
                    586,                 0.9219,                0.63285,                 1.1339,                0.76551,                0.65527,                0.69169,                0.37524,                 1.8441,                 1.4514,                 2.0165,              0.0042085,              0.0042085,              0.0042085
                    587,                0.90778,                0.61645,                  1.123,                0.75049,                0.67831,                0.69233,                0.37542,                 1.8433,                 1.4507,                  2.016,              0.0041986,              0.0041986,              0.0041986
                    588,                0.91534,                0.63272,                 1.1328,                 0.7431,                0.68642,                 0.6921,                0.37463,                 1.8438,                 1.4528,                 2.0166,              0.0041887,              0.0041887,              0.0041887
                    589,                0.91638,                0.63551,                 1.1317,                0.73919,                0.68414,                0.69195,                0.37551,                  1.846,                 1.4539,                 2.0189,              0.0041788,              0.0041788,              0.0041788
                    590,                0.91166,                0.63511,                 1.1341,                0.74004,                0.68498,                0.69191,                 0.3757,                 1.8469,                 1.4542,                 2.0195,              0.0041689,              0.0041689,              0.0041689
                    591,                0.90916,                0.62859,                 1.1297,                0.74223,                0.68393,                0.69196,                0.37598,                 1.8476,                 1.4541,                 2.0197,               0.004159,               0.004159,               0.004159
                    592,                0.90202,                0.62844,                 1.1253,                0.74309,                0.68168,                0.69176,                0.37622,                 1.8476,                 1.4541,                  2.021,              0.0041491,              0.0041491,              0.0041491
                    593,                0.90687,                0.62321,                 1.1246,                0.78155,                0.65739,                0.69138,                0.37419,                  1.846,                 1.4535,                 2.0199,              0.0041392,              0.0041392,              0.0041392
                    594,                0.91627,                0.63466,                  1.132,                0.78322,                0.65743,                0.69208,                0.37498,                 1.8457,                 1.4515,                 2.0202,              0.0041293,              0.0041293,              0.0041293
                    595,                0.90452,                0.62512,                 1.1279,                 0.7841,                0.65792,                0.69083,                0.37472,                 1.8443,                 1.4515,                 2.0195,              0.0041194,              0.0041194,              0.0041194
                    596,                0.91089,                0.62838,                 1.1315,                 0.7832,                0.65806,                0.69105,                0.37521,                 1.8438,                 1.4526,                 2.0192,              0.0041095,              0.0041095,              0.0041095
                    597,                0.91047,                0.62968,                 1.1351,                0.78439,                0.65837,                 0.6908,                0.37443,                 1.8433,                 1.4529,                 2.0189,              0.0040996,              0.0040996,              0.0040996
                    598,                0.90049,                 0.6246,                 1.1277,                0.77607,                0.65975,                0.69075,                0.37368,                 1.8435,                 1.4525,                 2.0189,              0.0040897,              0.0040897,              0.0040897
                    599,                0.90719,                0.62383,                 1.1288,                0.76115,                0.65681,                0.69017,                0.37436,                 1.8425,                 1.4515,                 2.0174,              0.0040798,              0.0040798,              0.0040798
                    600,                0.90494,                0.62297,                 1.1226,                0.76593,                0.65626,                0.69058,                0.37306,                  1.842,                 1.4518,                 2.0173,              0.0040699,              0.0040699,              0.0040699
                    601,                0.91015,                0.62017,                  1.126,                0.76428,                0.65629,                0.69156,                0.37452,                 1.8411,                  1.453,                 2.0168,                0.00406,                0.00406,                0.00406
                    602,                0.89795,                0.61499,                 1.1152,                0.76327,                0.65715,                0.69187,                0.37477,                 1.8403,                 1.4523,                 2.0161,              0.0040501,              0.0040501,              0.0040501
                    603,                0.90042,                0.61873,                 1.1187,                0.76419,                0.65666,                0.69098,                0.37185,                 1.8405,                 1.4553,                 2.0163,              0.0040402,              0.0040402,              0.0040402
                    604,                0.89923,                0.62515,                 1.1213,                0.76931,                0.65442,                0.69051,                 0.3706,                 1.8398,                 1.4551,                 2.0164,              0.0040303,              0.0040303,              0.0040303
                    605,                0.90405,                0.62186,                 1.1258,                0.76866,                0.65608,                0.69235,                0.37471,                 1.8393,                 1.4562,                 2.0162,              0.0040204,              0.0040204,              0.0040204
                    606,                0.90344,                0.62557,                 1.1222,                0.81029,                 0.6416,                0.69254,                0.37357,                 1.8394,                 1.4582,                 2.0168,              0.0040105,              0.0040105,              0.0040105
                    607,                0.89816,                0.61935,                 1.1182,                0.81142,                  0.641,                 0.6923,                0.37499,                  1.839,                 1.4593,                 2.0168,              0.0040006,              0.0040006,              0.0040006
                    608,                0.89644,                 0.6195,                 1.1193,                0.80779,                0.64217,                0.69205,                0.37426,                 1.8389,                 1.4601,                 2.0164,              0.0039907,              0.0039907,              0.0039907
                    609,                0.89721,                0.61699,                 1.1197,                0.80822,                0.64226,                0.69178,                0.37413,                 1.8384,                 1.4597,                  2.015,              0.0039808,              0.0039808,              0.0039808
                    610,                0.89368,                0.61462,                 1.1175,                 0.7914,                0.64291,                0.69022,                0.37071,                 1.8367,                 1.4603,                 2.0133,              0.0039709,              0.0039709,              0.0039709
                    611,                 0.8996,                0.62124,                 1.1189,                0.79168,                0.64326,                0.68981,                0.37358,                 1.8364,                 1.4616,                 2.0128,               0.003961,               0.003961,               0.003961
                    612,                0.88856,                0.60634,                 1.1086,                0.78855,                0.64637,                0.69085,                0.37242,                 1.8353,                 1.4616,                 2.0126,              0.0039511,              0.0039511,              0.0039511
                    613,                0.89837,                0.62592,                 1.1222,                0.78801,                0.64698,                0.69067,                0.37002,                 1.8354,                 1.4612,                 2.0127,              0.0039412,              0.0039412,              0.0039412
                    614,                0.89326,                 0.6182,                 1.1112,                0.79014,                0.64313,                0.68999,                0.37085,                 1.8351,                 1.4612,                 2.0123,              0.0039313,              0.0039313,              0.0039313
                    615,                0.89146,                0.61789,                 1.1161,                 0.7921,                0.64074,                0.68971,                0.37056,                 1.8349,                 1.4632,                 2.0112,              0.0039214,              0.0039214,              0.0039214
                    616,                0.89499,                0.61334,                 1.1155,                0.79216,                0.63922,                0.68845,                 0.3742,                 1.8352,                 1.4639,                 2.0116,              0.0039115,              0.0039115,              0.0039115
                    617,                0.89612,                0.61234,                 1.1169,                0.80173,                0.63698,                0.68849,                0.37389,                 1.8353,                 1.4642,                 2.0118,              0.0039016,              0.0039016,              0.0039016
                    618,                0.89469,                0.61333,                 1.1185,                0.80769,                 0.6351,                0.68879,                0.37304,                 1.8354,                 1.4625,                  2.012,              0.0038917,              0.0038917,              0.0038917
                    619,                0.89319,                 0.6121,                 1.1131,                0.80849,                0.63508,                0.68839,                0.37257,                 1.8357,                  1.465,                 2.0119,              0.0038818,              0.0038818,              0.0038818
                    620,                0.88505,                0.60842,                 1.1137,                0.80448,                0.63493,                0.68811,                0.37126,                 1.8354,                 1.4651,                 2.0121,              0.0038719,              0.0038719,              0.0038719
                    621,                0.88805,                0.62074,                 1.1131,                0.80388,                0.63407,                0.68855,                0.37182,                 1.8355,                 1.4658,                 2.0118,               0.003862,               0.003862,               0.003862
                    622,                0.88627,                0.60838,                 1.1131,                0.80008,                0.63428,                0.68883,                0.37259,                 1.8358,                 1.4661,                 2.0126,              0.0038521,              0.0038521,              0.0038521
                    623,                 0.8818,                0.61087,                 1.1111,                0.77572,                0.64576,                0.68717,                0.37239,                 1.8362,                 1.4654,                 2.0127,              0.0038422,              0.0038422,              0.0038422
                    624,                0.88389,                0.59906,                 1.1076,                0.77892,                0.64275,                 0.6871,                0.37162,                 1.8357,                 1.4639,                 2.0121,              0.0038323,              0.0038323,              0.0038323
                    625,                0.88451,                0.60875,                 1.1147,                0.77984,                0.64179,                0.68808,                0.37138,                 1.8362,                 1.4635,                 2.0128,              0.0038224,              0.0038224,              0.0038224
                    626,                0.88578,                  0.608,                 1.1138,                 0.7721,                0.64614,                0.68855,                0.37137,                 1.8365,                 1.4658,                 2.0137,              0.0038125,              0.0038125,              0.0038125
                    627,                0.87142,                0.59877,                 1.1016,                0.77141,                0.64543,                0.68862,                0.37264,                 1.8363,                 1.4648,                  2.014,              0.0038026,              0.0038026,              0.0038026
                    628,                0.88108,                 0.6029,                 1.1091,                0.77028,                0.64413,                0.68848,                0.37323,                 1.8369,                 1.4637,                 2.0148,              0.0037927,              0.0037927,              0.0037927
                    629,                0.87521,                0.60096,                 1.1065,                0.77137,                0.64445,                0.68839,                0.37364,                 1.8365,                 1.4642,                 2.0146,              0.0037828,              0.0037828,              0.0037828
                    630,                0.87565,                0.60112,                 1.1062,                0.77138,                0.64437,                0.68883,                0.37275,                 1.8376,                 1.4619,                 2.0164,              0.0037729,              0.0037729,              0.0037729
                    631,                0.88422,                0.60988,                 1.1111,                0.77119,                0.64429,                 0.6891,                0.37212,                 1.8372,                 1.4613,                 2.0157,               0.003763,               0.003763,               0.003763
                    632,                0.87397,                0.60776,                 1.1056,                0.76396,                0.65424,                 0.6889,                0.37216,                 1.8371,                 1.4626,                 2.0153,              0.0037531,              0.0037531,              0.0037531
                    633,                0.87918,                0.60205,                 1.1037,                0.75759,                0.65445,                0.68877,                0.37209,                 1.8382,                 1.4626,                 2.0178,              0.0037432,              0.0037432,              0.0037432
                    634,                0.87557,                0.59835,                 1.1015,                0.76679,                0.65072,                0.68898,                0.37064,                 1.8379,                 1.4629,                  2.017,              0.0037333,              0.0037333,              0.0037333
                    635,                0.88484,                 0.6005,                 1.1115,                0.75901,                0.65625,                0.68852,                0.37019,                 1.8382,                 1.4652,                 2.0174,              0.0037234,              0.0037234,              0.0037234
                    636,                0.87879,                0.60662,                 1.1084,                 0.7594,                0.65615,                0.68781,                0.37173,                 1.8383,                 1.4673,                 2.0179,              0.0037135,              0.0037135,              0.0037135
                    637,                0.87955,                0.60087,                 1.1068,                0.75899,                0.65845,                0.68838,                0.37202,                 1.8376,                 1.4665,                 2.0166,              0.0037036,              0.0037036,              0.0037036
                    638,                0.87407,                0.59532,                 1.1021,                0.75903,                0.65793,                 0.6891,                0.37115,                 1.8375,                 1.4655,                 2.0175,              0.0036937,              0.0036937,              0.0036937
                    639,                0.87126,                0.59316,                 1.1031,                0.75868,                0.65835,                0.68926,                0.37104,                 1.8379,                 1.4668,                 2.0181,              0.0036838,              0.0036838,              0.0036838
                    640,                0.88326,                0.60422,                 1.1096,                0.76105,                0.65573,                0.68909,                 0.3716,                  1.839,                 1.4665,                 2.0188,              0.0036739,              0.0036739,              0.0036739
                    641,                0.86413,                0.58667,                 1.0955,                0.76007,                0.65548,                0.68851,                0.37207,                   1.84,                 1.4669,                 2.0204,               0.003664,               0.003664,               0.003664
                    642,                0.87432,                0.60084,                 1.1043,                0.76023,                0.65423,                0.68887,                 0.3719,                   1.84,                 1.4663,                 2.0206,              0.0036541,              0.0036541,              0.0036541
                    643,                0.86949,                0.59472,                 1.1036,                0.76029,                0.65417,                0.68852,                0.37145,                 1.8407,                 1.4689,                 2.0209,              0.0036442,              0.0036442,              0.0036442
                    644,                  0.872,                0.59589,                 1.0972,                0.76023,                0.65396,                0.68804,                0.37125,                 1.8406,                 1.4701,                 2.0212,              0.0036343,              0.0036343,              0.0036343
                    645,                0.87342,                0.59927,                  1.104,                0.75983,                0.65655,                0.68773,                0.37103,                 1.8416,                 1.4706,                 2.0221,              0.0036244,              0.0036244,              0.0036244
                    646,                  0.872,                0.59778,                 1.1034,                0.75883,                0.65656,                0.68854,                0.37133,                 1.8421,                 1.4728,                 2.0236,              0.0036145,              0.0036145,              0.0036145
                    647,                0.86327,                0.58403,                 1.0968,                0.75886,                0.65618,                0.68713,                0.37118,                  1.843,                 1.4745,                  2.024,              0.0036046,              0.0036046,              0.0036046
                    648,                0.85527,                0.58436,                 1.0929,                0.75419,                 0.6705,                0.68893,                0.37174,                 1.8432,                  1.476,                 2.0247,              0.0035947,              0.0035947,              0.0035947
                    649,                 0.8643,                0.59126,                 1.1044,                0.75381,                0.67108,                0.69094,                0.37312,                 1.8448,                 1.4783,                 2.0263,              0.0035848,              0.0035848,              0.0035848
                    650,                0.86064,                0.59276,                 1.0976,                0.75366,                0.67187,                0.69059,                  0.374,                 1.8451,                 1.4791,                 2.0268,              0.0035749,              0.0035749,              0.0035749
                    651,                 0.8629,                 0.5873,                 1.0985,                0.75491,                0.67172,                0.69015,                0.37359,                 1.8461,                 1.4769,                 2.0278,               0.003565,               0.003565,               0.003565
                    652,                0.85301,                0.57793,                 1.0913,                0.75627,                 0.6715,                0.69015,                0.37319,                 1.8462,                 1.4763,                 2.0288,              0.0035551,              0.0035551,              0.0035551
                    653,                0.86069,                0.59265,                 1.1016,                0.75394,                0.67457,                0.68916,                0.37156,                 1.8462,                 1.4765,                 2.0288,              0.0035452,              0.0035452,              0.0035452
                    654,                0.85548,                0.57627,                 1.0878,                0.75433,                0.67403,                0.68938,                0.37075,                  1.847,                  1.479,                 2.0297,              0.0035353,              0.0035353,              0.0035353
                    655,                0.86079,                0.58848,                 1.1007,                 0.7547,                0.67361,                0.68971,                0.37019,                 1.8474,                 1.4804,                 2.0301,              0.0035254,              0.0035254,              0.0035254
                    656,                   0.86,                0.59139,                 1.0978,                0.75791,                0.67002,                0.69018,                0.37115,                 1.8479,                 1.4801,                 2.0303,              0.0035155,              0.0035155,              0.0035155
                    657,                0.85773,                0.58112,                 1.0954,                0.75745,                0.67235,                0.68979,                0.36841,                 1.8484,                  1.484,                 2.0305,              0.0035056,              0.0035056,              0.0035056
                    658,                 0.8555,                0.58043,                 1.0942,                0.75215,                0.67525,                0.68989,                 0.3688,                 1.8487,                 1.4858,                  2.032,              0.0034957,              0.0034957,              0.0034957
                    659,                0.85689,                0.58216,                 1.0951,                0.75163,                0.67634,                0.68949,                0.36849,                 1.8494,                 1.4844,                 2.0338,              0.0034858,              0.0034858,              0.0034858
                    660,                0.86259,                0.59414,                 1.1005,                0.75289,                0.67752,                0.68931,                0.37035,                 1.8492,                 1.4833,                 2.0348,              0.0034759,              0.0034759,              0.0034759
                    661,                0.86076,                0.58689,                 1.0922,                0.75283,                0.67543,                0.68819,                0.37001,                 1.8493,                 1.4831,                 2.0354,               0.003466,               0.003466,               0.003466
                    662,                0.85422,                0.58114,                 1.0933,                0.75194,                0.67465,                0.68845,                0.37004,                   1.85,                 1.4849,                 2.0362,              0.0034561,              0.0034561,              0.0034561
                    663,                0.85428,                0.58146,                 1.0932,                0.75192,                0.67205,                0.68767,                0.36975,                 1.8512,                 1.4867,                  2.038,              0.0034462,              0.0034462,              0.0034462
                    664,                0.85695,                0.58662,                 1.0942,                0.75253,                0.67018,                0.68795,                0.36902,                 1.8503,                 1.4883,                 2.0382,              0.0034363,              0.0034363,              0.0034363
                    665,                0.84635,                 0.5745,                 1.0939,                0.75281,                0.66997,                 0.6878,                0.36983,                 1.8505,                 1.4896,                 2.0387,              0.0034264,              0.0034264,              0.0034264
                    666,                0.85829,                0.58615,                 1.0938,                0.75327,                0.66973,                0.68804,                0.36976,                 1.8505,                 1.4917,                 2.0381,              0.0034165,              0.0034165,              0.0034165
                    667,                  0.852,                0.57912,                 1.0915,                0.75307,                0.67013,                0.68769,                0.36884,                 1.8513,                 1.4916,                 2.0396,              0.0034066,              0.0034066,              0.0034066
                    668,                0.85621,                0.58308,                 1.0938,                0.76323,                0.65248,                0.68658,                0.36916,                 1.8521,                 1.4946,                 2.0404,              0.0033967,              0.0033967,              0.0033967
                    669,                0.85445,                0.58675,                 1.0964,                0.74577,                0.66212,                0.68711,                0.36976,                 1.8523,                 1.4944,                 2.0409,              0.0033868,              0.0033868,              0.0033868
                    670,                0.85373,                0.57526,                 1.0935,                0.74572,                 0.6622,                0.68647,                0.36953,                 1.8523,                 1.4938,                 2.0409,              0.0033769,              0.0033769,              0.0033769
                    671,                0.85339,                 0.5821,                 1.0921,                 0.7457,                0.66292,                0.68478,                0.36898,                 1.8517,                 1.4932,                 2.0409,               0.003367,               0.003367,               0.003367
                    672,                0.84856,                0.57993,                  1.091,                 0.7446,                0.66468,                0.68473,                0.37024,                 1.8516,                 1.4928,                 2.0401,              0.0033571,              0.0033571,              0.0033571
                    673,                  0.843,                0.57418,                 1.0897,                0.73972,                0.66511,                0.68427,                 0.3701,                 1.8518,                  1.493,                 2.0402,              0.0033472,              0.0033472,              0.0033472
                    674,                0.84678,                0.57476,                 1.0905,                0.73969,                0.66509,                0.68396,                0.36964,                 1.8531,                 1.4935,                 2.0409,              0.0033373,              0.0033373,              0.0033373
                    675,                0.84227,                0.57219,                 1.0843,                0.76142,                0.64878,                0.68448,                0.37012,                 1.8538,                 1.4922,                 2.0414,              0.0033274,              0.0033274,              0.0033274
                    676,                0.83412,                0.56796,                 1.0835,                0.76338,                0.65192,                0.68315,                0.36978,                 1.8538,                 1.4932,                 2.0419,              0.0033175,              0.0033175,              0.0033175
                    677,                0.84443,                0.57546,                 1.0844,                0.76432,                0.64867,                0.68261,                0.36943,                 1.8541,                 1.4925,                 2.0424,              0.0033076,              0.0033076,              0.0033076
                    678,                0.83822,                0.56629,                 1.0805,                0.76373,                0.64962,                0.68095,                 0.3705,                 1.8545,                 1.4924,                 2.0422,              0.0032977,              0.0032977,              0.0032977
                    679,                  0.839,                0.56993,                  1.086,                0.76192,                0.65107,                0.68124,                0.37004,                 1.8542,                 1.4932,                 2.0402,              0.0032878,              0.0032878,              0.0032878
                    680,                0.83249,                0.56436,                 1.0808,                0.76172,                0.65033,                0.68134,                0.36969,                 1.8545,                 1.4927,                 2.0406,              0.0032779,              0.0032779,              0.0032779
                    681,                 0.8365,                0.56591,                 1.0809,                0.76488,                0.64745,                0.68109,                0.36911,                 1.8555,                 1.4926,                 2.0414,               0.003268,               0.003268,               0.003268
                    682,                0.84337,                0.57166,                 1.0878,                0.76109,                0.64917,                0.68107,                0.36886,                 1.8562,                 1.4941,                 2.0425,              0.0032581,              0.0032581,              0.0032581
                    683,                0.83931,                0.57136,                 1.0848,                0.75757,                0.65164,                0.68185,                0.36871,                 1.8565,                 1.4913,                 2.0433,              0.0032482,              0.0032482,              0.0032482
                    684,                0.83973,                0.57198,                 1.0852,                 0.7632,                0.64821,                0.68222,                0.36861,                 1.8556,                  1.491,                 2.0427,              0.0032383,              0.0032383,              0.0032383
                    685,                0.83622,                0.55763,                 1.0786,                0.76263,                0.64841,                0.68204,                0.36803,                 1.8551,                 1.4911,                 2.0417,              0.0032284,              0.0032284,              0.0032284
                    686,                 0.8354,                0.56783,                 1.0803,                0.76241,                0.64842,                0.68204,                 0.3676,                 1.8552,                 1.4896,                   2.04,              0.0032185,              0.0032185,              0.0032185
                    687,                0.83172,                0.56093,                 1.0791,                0.76118,                0.64871,                0.68229,                0.36786,                 1.8554,                 1.4908,                 2.0402,              0.0032086,              0.0032086,              0.0032086
                    688,                0.84051,                0.57015,                 1.0869,                0.76067,                 0.6486,                0.68234,                 0.3682,                 1.8549,                 1.4912,                 2.0391,              0.0031987,              0.0031987,              0.0031987
                    689,                0.82572,                0.56301,                  1.072,                0.75574,                0.65032,                0.68306,                0.36788,                  1.855,                 1.4931,                  2.039,              0.0031888,              0.0031888,              0.0031888
                    690,                0.83199,                0.56902,                 1.0853,                  0.755,                0.65036,                0.68384,                0.36818,                 1.8546,                 1.4928,                 2.0395,              0.0031789,              0.0031789,              0.0031789
                    691,                 0.8255,                0.55384,                 1.0722,                0.75692,                0.64962,                0.68331,                0.36822,                 1.8553,                 1.4925,                 2.0399,               0.003169,               0.003169,               0.003169
                    692,                0.83112,                0.56226,                  1.078,                0.76037,                0.64786,                0.68507,                0.36989,                  1.856,                 1.4932,                 2.0409,              0.0031591,              0.0031591,              0.0031591
                    693,                0.82883,                 0.5627,                 1.0744,                0.76539,                0.64611,                0.68474,                0.36983,                 1.8551,                  1.494,                 2.0407,              0.0031492,              0.0031492,              0.0031492
                    694,                 0.8272,                0.56188,                 1.0782,                0.76324,                0.64641,                0.68476,                0.36939,                 1.8565,                 1.4956,                 2.0419,              0.0031393,              0.0031393,              0.0031393
                    695,                0.82274,                0.55768,                 1.0725,                0.76395,                0.64625,                0.68335,                0.36935,                 1.8561,                  1.496,                 2.0417,              0.0031294,              0.0031294,              0.0031294
                    696,                0.82517,                0.54957,                 1.0755,                0.76351,                0.64847,                0.68389,                0.36934,                 1.8561,                  1.497,                 2.0422,              0.0031195,              0.0031195,              0.0031195
                    697,                0.82274,                0.55829,                 1.0719,                0.76339,                0.64773,                0.68392,                0.37067,                 1.8577,                 1.4987,                 2.0429,              0.0031096,              0.0031096,              0.0031096
                    698,                0.82072,                0.55314,                 1.0714,                0.76306,                0.64838,                0.68444,                0.37037,                 1.8582,                 1.4995,                 2.0435,              0.0030997,              0.0030997,              0.0030997
                    699,                0.82637,                0.56157,                 1.0782,                0.76304,                0.64767,                 0.6837,                 0.3695,                 1.8586,                 1.4983,                 2.0434,              0.0030898,              0.0030898,              0.0030898
                    700,                0.83165,                 0.5623,                 1.0777,                0.76614,                0.64558,                 0.6847,                0.37049,                 1.8589,                 1.4984,                 2.0434,              0.0030799,              0.0030799,              0.0030799
                    701,                0.82417,                0.55704,                 1.0743,                0.76771,                0.64536,                 0.6853,                0.36945,                 1.8588,                 1.4983,                 2.0431,                0.00307,                0.00307,                0.00307
                    702,                 0.8205,                0.54956,                 1.0708,                0.76898,                0.64395,                0.68597,                0.36996,                 1.8601,                    1.5,                 2.0438,              0.0030601,              0.0030601,              0.0030601
                    703,                0.81745,                0.55707,                 1.0742,                0.77196,                 0.6376,                0.68493,                0.36873,                   1.86,                 1.5008,                 2.0441,              0.0030502,              0.0030502,              0.0030502
                    704,                0.81561,                0.55516,                 1.0699,                0.77695,                0.63643,                0.68467,                0.36852,                 1.8613,                 1.5021,                 2.0442,              0.0030403,              0.0030403,              0.0030403
                    705,                0.81993,                0.56117,                 1.0732,                0.77989,                0.63599,                0.68472,                 0.3684,                 1.8625,                 1.5038,                 2.0459,              0.0030304,              0.0030304,              0.0030304
                    706,                0.81647,                0.54892,                 1.0685,                0.77874,                0.63418,                0.68436,                0.36964,                 1.8631,                 1.5071,                 2.0468,              0.0030205,              0.0030205,              0.0030205
                    707,                0.82241,                0.54872,                 1.0712,                0.77901,                0.63633,                0.68415,                0.36671,                 1.8634,                 1.5062,                 2.0472,              0.0030106,              0.0030106,              0.0030106
                    708,                0.81692,                 0.5492,                 1.0714,                0.77667,                0.63514,                0.68432,                0.36722,                 1.8644,                 1.5072,                 2.0485,              0.0030007,              0.0030007,              0.0030007
                    709,                0.80773,                0.54922,                 1.0666,                0.76957,                0.64104,                 0.6847,                 0.3671,                 1.8647,                 1.5087,                 2.0486,              0.0029908,              0.0029908,              0.0029908
                    710,                0.81686,                0.55103,                 1.0689,                0.76508,                0.64212,                0.68443,                0.36634,                 1.8656,                 1.5092,                 2.0493,              0.0029809,              0.0029809,              0.0029809
                    711,                0.81179,                0.54532,                 1.0687,                0.76318,                0.64423,                0.68487,                0.36883,                 1.8658,                 1.5093,                 2.0495,               0.002971,               0.002971,               0.002971
