                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    566,                 1.5331,                 1.3069,                 1.4166,                0.71136,                0.61591,                0.61643,                0.32083,                 1.8318,                 1.4656,                 1.6844,              0.0044065,              0.0044065,              0.0044065
                    567,                 1.5381,                 1.3185,                 1.4098,                0.71304,                0.61081,                0.61664,                0.32196,                 1.8317,                 1.4643,                 1.6841,              0.0043966,              0.0043966,              0.0043966
                    568,                 1.5392,                 1.3257,                 1.4199,                0.71192,                0.60443,                0.61631,                 0.3211,                 1.8315,                 1.4635,                 1.6835,              0.0043867,              0.0043867,              0.0043867
                    569,                 1.5293,                 1.3046,                 1.4166,                0.70356,                0.61916,                0.61654,                0.32014,                 1.8321,                  1.463,                 1.6839,              0.0043768,              0.0043768,              0.0043768
                    570,                 1.5389,                 1.3259,                 1.4256,                0.71318,                 0.6051,                0.61538,                0.31981,                 1.8309,                 1.4631,                 1.6833,              0.0043669,              0.0043669,              0.0043669
                    571,                 1.5303,                 1.3242,                 1.4162,                0.71749,                 0.6075,                0.61497,                0.32024,                  1.831,                 1.4621,                  1.683,               0.004357,               0.004357,               0.004357
                    572,                  1.536,                 1.3012,                  1.416,                0.71937,                 0.6071,                0.61508,                0.32033,                 1.8312,                 1.4617,                 1.6831,              0.0043471,              0.0043471,              0.0043471
                    573,                 1.5312,                 1.3083,                 1.4138,                0.71421,                0.60451,                0.61596,                0.32055,                 1.8312,                 1.4616,                 1.6835,              0.0043372,              0.0043372,              0.0043372
                    574,                 1.5293,                 1.3024,                 1.4097,                0.70596,                0.61963,                0.61536,                0.31931,                 1.8314,                 1.4632,                 1.6826,              0.0043273,              0.0043273,              0.0043273
                    575,                 1.5306,                 1.3151,                 1.4173,                0.70561,                0.61902,                0.61599,                0.31966,                 1.8324,                 1.4637,                  1.683,              0.0043174,              0.0043174,              0.0043174
                    576,                 1.5328,                  1.309,                 1.4174,                0.70514,                0.61193,                0.61629,                0.32298,                 1.8323,                 1.4632,                 1.6836,              0.0043075,              0.0043075,              0.0043075
                    577,                 1.5299,                 1.3016,                 1.4157,                0.71241,                 0.6162,                0.61854,                0.32593,                 1.8323,                 1.4644,                 1.6835,              0.0042976,              0.0042976,              0.0042976
                    578,                 1.5351,                 1.3091,                 1.4165,                 0.7138,                0.61723,                0.61791,                0.32513,                  1.832,                 1.4629,                  1.683,              0.0042877,              0.0042877,              0.0042877
                    579,                 1.5316,                 1.3131,                  1.411,                0.71998,                0.61289,                 0.6168,                0.32473,                 1.8325,                 1.4627,                 1.6832,              0.0042778,              0.0042778,              0.0042778
                    580,                 1.5282,                 1.2955,                 1.4084,                0.71942,                0.61219,                0.61731,                0.32455,                 1.8327,                 1.4616,                 1.6827,              0.0042679,              0.0042679,              0.0042679
                    581,                 1.5334,                 1.2926,                 1.4145,                0.71986,                0.61347,                0.61743,                0.32549,                  1.834,                 1.4604,                 1.6833,               0.004258,               0.004258,               0.004258
                    582,                 1.5229,                  1.294,                 1.4075,                0.72045,                0.61269,                0.61865,                0.32585,                 1.8341,                 1.4612,                 1.6832,              0.0042481,              0.0042481,              0.0042481
                    583,                 1.5243,                 1.2963,                 1.4064,                0.71789,                0.61279,                0.61742,                0.32542,                 1.8347,                 1.4606,                 1.6836,              0.0042382,              0.0042382,              0.0042382
                    584,                 1.5272,                 1.3105,                 1.4148,                0.71819,                0.61357,                0.61921,                0.32613,                 1.8344,                 1.4614,                 1.6836,              0.0042283,              0.0042283,              0.0042283
                    585,                 1.5309,                 1.3116,                 1.4171,                0.70874,                0.61916,                0.61544,                0.32467,                 1.8344,                 1.4613,                 1.6832,              0.0042184,              0.0042184,              0.0042184
                    586,                 1.5325,                 1.3087,                 1.4157,                0.70718,                0.61967,                0.61574,                0.32464,                 1.8343,                 1.4605,                 1.6834,              0.0042085,              0.0042085,              0.0042085
                    587,                 1.5255,                 1.3107,                 1.4128,                0.70842,                0.61624,                0.61602,                0.32405,                 1.8347,                 1.4601,                 1.6836,              0.0041986,              0.0041986,              0.0041986
                    588,                 1.5242,                 1.3057,                 1.4119,                0.72147,                0.61225,                0.61601,                0.32306,                  1.835,                   1.46,                 1.6838,              0.0041887,              0.0041887,              0.0041887
                    589,                 1.5248,                 1.2995,                 1.4126,                0.72197,                0.61131,                0.61575,                0.32431,                 1.8345,                 1.4594,                 1.6837,              0.0041788,              0.0041788,              0.0041788
                    590,                 1.5224,                 1.2991,                 1.4103,                0.72435,                0.61073,                0.61872,                0.32478,                  1.835,                 1.4585,                 1.6839,              0.0041689,              0.0041689,              0.0041689
                    591,                 1.5185,                 1.3019,                  1.405,                0.72816,                 0.6096,                0.61918,                0.32581,                 1.8359,                  1.459,                 1.6843,               0.004159,               0.004159,               0.004159
                    592,                 1.5295,                 1.3067,                 1.4172,                0.73245,                0.60579,                0.61997,                0.32639,                 1.8353,                 1.4596,                 1.6833,              0.0041491,              0.0041491,              0.0041491
                    593,                  1.523,                 1.2911,                 1.4028,                0.73444,                0.60405,                 0.6213,                 0.3267,                 1.8358,                 1.4608,                 1.6845,              0.0041392,              0.0041392,              0.0041392
                    594,                 1.5157,                 1.2975,                 1.4033,                0.73468,                 0.6033,                 0.6219,                0.32652,                 1.8359,                 1.4603,                 1.6847,              0.0041293,              0.0041293,              0.0041293
                    595,                 1.5209,                 1.2951,                 1.4039,                0.72364,                0.61276,                0.62185,                0.32798,                 1.8366,                 1.4594,                 1.6852,              0.0041194,              0.0041194,              0.0041194
                    596,                  1.515,                 1.2831,                 1.4019,                0.72906,                0.60758,                0.62187,                0.32792,                 1.8365,                 1.4582,                  1.685,              0.0041095,              0.0041095,              0.0041095
                    597,                  1.527,                 1.3034,                 1.4092,                0.71991,                0.61371,                0.62211,                0.32783,                 1.8356,                 1.4581,                 1.6853,              0.0040996,              0.0040996,              0.0040996
                    598,                 1.5222,                 1.3039,                 1.4087,                0.71777,                0.61387,                0.62332,                0.32944,                 1.8358,                 1.4588,                 1.6854,              0.0040897,              0.0040897,              0.0040897
                    599,                 1.5223,                 1.2881,                 1.4069,                0.71568,                0.61402,                0.62297,                0.32897,                 1.8364,                 1.4575,                 1.6858,              0.0040798,              0.0040798,              0.0040798
                    600,                 1.5201,                 1.2955,                 1.4072,                 0.7279,                 0.6041,                0.62004,                0.32871,                 1.8366,                 1.4581,                 1.6854,              0.0040699,              0.0040699,              0.0040699
                    601,                 1.5293,                  1.308,                 1.4095,                0.72608,                0.60392,                0.62002,                0.32891,                 1.8369,                 1.4577,                 1.6854,                0.00406,                0.00406,                0.00406
                    602,                 1.5213,                 1.2832,                 1.3984,                0.70953,                   0.62,                0.62436,                0.33051,                 1.8367,                 1.4579,                 1.6847,              0.0040501,              0.0040501,              0.0040501
                    603,                 1.5239,                 1.2751,                  1.405,                0.70593,                0.61768,                0.62534,                0.32911,                 1.8366,                 1.4577,                 1.6841,              0.0040402,              0.0040402,              0.0040402
                    604,                 1.5189,                 1.2875,                 1.4015,                0.71065,                0.61302,                0.62584,                0.32878,                 1.8365,                 1.4561,                 1.6841,              0.0040303,              0.0040303,              0.0040303
                    605,                 1.5193,                 1.2867,                 1.4053,                0.70906,                0.61172,                0.62566,                0.32782,                 1.8363,                 1.4553,                 1.6837,              0.0040204,              0.0040204,              0.0040204
                    606,                 1.5125,                 1.2731,                 1.3983,                0.71132,                0.61047,                0.62545,                0.32717,                 1.8362,                 1.4564,                 1.6837,              0.0040105,              0.0040105,              0.0040105
                    607,                 1.5212,                 1.2947,                  1.399,                0.70883,                0.60969,                0.62597,                0.32779,                 1.8362,                 1.4558,                 1.6837,              0.0040006,              0.0040006,              0.0040006
                    608,                 1.5164,                 1.2798,                 1.3976,                 0.7056,                0.61134,                0.62148,                 0.3265,                 1.8355,                 1.4558,                 1.6832,              0.0039907,              0.0039907,              0.0039907
                    609,                 1.5179,                 1.2841,                 1.4014,                 0.6964,                 0.6144,                0.62121,                0.32643,                 1.8359,                 1.4555,                 1.6837,              0.0039808,              0.0039808,              0.0039808
                    610,                 1.5294,                 1.2962,                 1.4064,                0.69521,                0.61477,                0.62223,                0.32661,                 1.8356,                 1.4553,                 1.6825,              0.0039709,              0.0039709,              0.0039709
                    611,                 1.5108,                 1.2784,                 1.3936,                0.70174,                0.61081,                0.61957,                0.32604,                 1.8354,                 1.4544,                 1.6822,               0.003961,               0.003961,               0.003961
                    612,                 1.5128,                 1.2747,                  1.396,                0.70938,                0.60748,                 0.6202,                0.32684,                 1.8348,                 1.4543,                 1.6817,              0.0039511,              0.0039511,              0.0039511
                    613,                 1.4982,                 1.2637,                   1.39,                0.72298,                0.59324,                0.61466,                0.32671,                 1.8343,                 1.4545,                 1.6803,              0.0039412,              0.0039412,              0.0039412
                    614,                 1.5199,                 1.2776,                  1.405,                0.68669,                0.60885,                0.61437,                0.32541,                 1.8342,                 1.4541,                   1.68,              0.0039313,              0.0039313,              0.0039313
                    615,                 1.5106,                  1.267,                 1.3948,                0.69526,                0.60612,                0.61489,                0.32576,                 1.8336,                  1.454,                 1.6794,              0.0039214,              0.0039214,              0.0039214
                    616,                 1.5013,                 1.2608,                  1.393,                0.68296,                 0.6168,                0.61485,                0.32687,                 1.8337,                 1.4534,                 1.6793,              0.0039115,              0.0039115,              0.0039115
                    617,                 1.5088,                 1.2643,                 1.3885,                0.67361,                0.62176,                0.61606,                0.32601,                 1.8334,                 1.4534,                 1.6784,              0.0039016,              0.0039016,              0.0039016
                    618,                 1.5084,                  1.272,                 1.3878,                0.68692,                0.61931,                0.62053,                0.32757,                 1.8329,                 1.4539,                 1.6775,              0.0038917,              0.0038917,              0.0038917
                    619,                 1.5095,                  1.275,                 1.3978,                0.67094,                0.62749,                0.61656,                0.32461,                 1.8324,                 1.4535,                 1.6769,              0.0038818,              0.0038818,              0.0038818
                    620,                 1.5086,                  1.256,                 1.3913,                0.68554,                0.64239,                 0.6384,                0.32651,                 1.8335,                 1.4532,                 1.6774,              0.0038719,              0.0038719,              0.0038719
                    621,                 1.5127,                 1.2816,                 1.3946,                0.68412,                0.64261,                0.63917,                0.32844,                 1.8341,                 1.4521,                 1.6771,               0.003862,               0.003862,               0.003862
                    622,                 1.5034,                 1.2691,                 1.3914,                0.68577,                0.64605,                0.63906,                0.32903,                 1.8332,                 1.4515,                 1.6766,              0.0038521,              0.0038521,              0.0038521
                    623,                 1.5034,                 1.2673,                 1.3902,                0.68973,                0.63146,                0.63636,                0.32624,                 1.8323,                 1.4521,                 1.6753,              0.0038422,              0.0038422,              0.0038422
                    624,                 1.5077,                 1.2643,                 1.3929,                0.68493,                0.64443,                0.63879,                0.32877,                 1.8311,                  1.452,                 1.6734,              0.0038323,              0.0038323,              0.0038323
                    625,                 1.5152,                 1.2781,                 1.3983,                0.68481,                0.64355,                 0.6378,                0.32813,                 1.8308,                   1.45,                 1.6725,              0.0038224,              0.0038224,              0.0038224
                    626,                 1.5018,                 1.2549,                 1.3863,                0.68416,                0.64321,                  0.638,                0.32887,                 1.8316,                 1.4498,                 1.6728,              0.0038125,              0.0038125,              0.0038125
                    627,                 1.4931,                 1.2624,                 1.3866,                0.74369,                0.59282,                0.63801,                0.32813,                 1.8314,                 1.4503,                 1.6722,              0.0038026,              0.0038026,              0.0038026
                    628,                 1.4945,                 1.2647,                 1.3807,                0.74559,                 0.5932,                0.63874,                0.32793,                 1.8305,                 1.4504,                 1.6713,              0.0037927,              0.0037927,              0.0037927
                    629,                 1.5019,                 1.2619,                 1.3888,                0.74571,                0.59308,                0.63788,                0.32853,                 1.8302,                 1.4507,                 1.6706,              0.0037828,              0.0037828,              0.0037828
                    630,                 1.5104,                 1.2709,                 1.3956,                0.74505,                0.59284,                0.63746,                0.32769,                   1.83,                  1.451,                 1.6703,              0.0037729,              0.0037729,              0.0037729
                    631,                 1.5084,                 1.2715,                 1.3904,                 0.7436,                0.59257,                0.63661,                0.32761,                 1.8298,                 1.4505,                 1.6697,               0.003763,               0.003763,               0.003763
                    632,                  1.498,                 1.2557,                 1.3844,                0.67046,                0.64194,                0.63686,                0.32903,                 1.8307,                 1.4508,                 1.6697,              0.0037531,              0.0037531,              0.0037531
                    633,                 1.4996,                 1.2574,                 1.3867,                0.67171,                0.64786,                0.64156,                0.32868,                 1.8294,                 1.4496,                 1.6677,              0.0037432,              0.0037432,              0.0037432
                    634,                 1.4927,                 1.2494,                 1.3819,                0.67186,                0.64719,                0.64175,                0.32934,                 1.8293,                 1.4494,                 1.6673,              0.0037333,              0.0037333,              0.0037333
                    635,                  1.495,                 1.2466,                 1.3835,                0.66658,                0.65055,                0.64181,                 0.3283,                 1.8283,                 1.4489,                 1.6662,              0.0037234,              0.0037234,              0.0037234
                    636,                 1.5042,                 1.2566,                 1.3887,                0.66553,                0.65697,                0.64094,                0.32682,                 1.8284,                 1.4496,                 1.6661,              0.0037135,              0.0037135,              0.0037135
                    637,                  1.492,                 1.2391,                 1.3767,                0.66554,                0.65792,                0.64114,                0.32724,                 1.8286,                 1.4491,                 1.6663,              0.0037036,              0.0037036,              0.0037036
                    638,                 1.4932,                 1.2546,                 1.3805,                0.66574,                0.65563,                 0.6411,                0.32796,                 1.8284,                 1.4485,                 1.6659,              0.0036937,              0.0036937,              0.0036937
                    639,                 1.4938,                 1.2557,                 1.3871,                0.66813,                 0.6554,                0.64017,                 0.3278,                 1.8276,                 1.4486,                 1.6652,              0.0036838,              0.0036838,              0.0036838
                    640,                 1.4974,                 1.2499,                 1.3834,                0.66822,                0.65594,                0.64015,                0.32688,                 1.8282,                 1.4493,                 1.6659,              0.0036739,              0.0036739,              0.0036739
                    641,                 1.4961,                 1.2494,                 1.3841,                0.66063,                0.65898,                 0.6375,                0.32639,                 1.8278,                 1.4495,                 1.6653,               0.003664,               0.003664,               0.003664
                    642,                 1.4997,                 1.2604,                 1.3904,                0.66878,                0.65632,                0.63824,                0.32614,                 1.8282,                 1.4499,                 1.6656,              0.0036541,              0.0036541,              0.0036541
                    643,                 1.4967,                 1.2614,                 1.3874,                0.66858,                0.65715,                0.63845,                0.32584,                 1.8286,                 1.4489,                 1.6659,              0.0036442,              0.0036442,              0.0036442
                    644,                 1.4994,                 1.2491,                  1.386,                0.66293,                0.65832,                0.63816,                0.32631,                 1.8283,                 1.4498,                 1.6658,              0.0036343,              0.0036343,              0.0036343
                    645,                 1.4911,                 1.2497,                 1.3835,                 0.6858,                0.63497,                0.64004,                0.32843,                  1.828,                 1.4503,                 1.6659,              0.0036244,              0.0036244,              0.0036244
                    646,                 1.4893,                 1.2556,                 1.3802,                0.66847,                 0.6591,                0.63774,                0.32818,                 1.8274,                 1.4507,                 1.6654,              0.0036145,              0.0036145,              0.0036145
                    647,                 1.4944,                  1.254,                 1.3823,                0.68581,                0.64066,                0.63899,                0.32817,                 1.8275,                 1.4505,                 1.6653,              0.0036046,              0.0036046,              0.0036046
                    648,                 1.4823,                  1.245,                 1.3746,                0.68774,                0.63949,                0.63959,                0.32802,                 1.8273,                 1.4507,                 1.6654,              0.0035947,              0.0035947,              0.0035947
                    649,                 1.4958,                 1.2593,                 1.3878,                0.69422,                0.62799,                0.63872,                0.32836,                 1.8271,                 1.4503,                  1.665,              0.0035848,              0.0035848,              0.0035848
                    650,                 1.5025,                 1.2578,                 1.3876,                0.69864,                0.62625,                0.63865,                0.32784,                 1.8275,                 1.4493,                 1.6652,              0.0035749,              0.0035749,              0.0035749
                    651,                 1.5037,                 1.2665,                 1.3865,                0.68791,                0.63065,                0.63999,                 0.3258,                 1.8268,                 1.4507,                 1.6644,               0.003565,               0.003565,               0.003565
                    652,                 1.4923,                 1.2486,                  1.383,                0.69641,                0.62319,                0.63913,                0.32834,                 1.8263,                 1.4507,                 1.6644,              0.0035551,              0.0035551,              0.0035551
                    653,                 1.4912,                  1.237,                 1.3826,                0.68037,                0.64956,                0.63644,                0.32561,                 1.8265,                 1.4516,                 1.6647,              0.0035452,              0.0035452,              0.0035452
                    654,                 1.4865,                 1.2428,                 1.3753,                0.67691,                 0.6513,                0.63662,                0.32737,                 1.8274,                 1.4504,                 1.6647,              0.0035353,              0.0035353,              0.0035353
                    655,                 1.4911,                 1.2428,                 1.3794,                0.73333,                0.60525,                0.63824,                0.32695,                 1.8274,                 1.4505,                 1.6646,              0.0035254,              0.0035254,              0.0035254
                    656,                 1.4906,                 1.2445,                 1.3849,                0.73356,                0.60437,                0.63892,                0.32846,                 1.8275,                   1.45,                 1.6647,              0.0035155,              0.0035155,              0.0035155
                    657,                 1.4825,                  1.234,                 1.3719,                0.73269,                0.60472,                0.63788,                0.32707,                 1.8279,                 1.4512,                 1.6649,              0.0035056,              0.0035056,              0.0035056
                    658,                 1.4921,                 1.2368,                 1.3803,                0.73353,                0.60385,                0.63786,                0.32671,                 1.8292,                  1.452,                 1.6662,              0.0034957,              0.0034957,              0.0034957
                    659,                 1.4973,                 1.2438,                 1.3728,                0.73427,                0.60275,                 0.6367,                0.32602,                 1.8293,                 1.4533,                 1.6659,              0.0034858,              0.0034858,              0.0034858
                    660,                 1.4839,                 1.2332,                 1.3719,                0.73467,                0.60264,                0.63712,                0.32613,                 1.8287,                 1.4532,                 1.6653,              0.0034759,              0.0034759,              0.0034759
                    661,                  1.485,                 1.2345,                  1.378,                0.73408,                 0.6025,                0.63742,                0.32728,                 1.8296,                 1.4531,                 1.6654,               0.003466,               0.003466,               0.003466
                    662,                 1.4893,                 1.2511,                 1.3736,                0.73456,                0.60259,                0.63696,                0.32626,                 1.8295,                 1.4534,                 1.6656,              0.0034561,              0.0034561,              0.0034561
                    663,                 1.4865,                 1.2426,                 1.3792,                0.73513,                0.60217,                0.63782,                0.32504,                 1.8288,                  1.454,                 1.6648,              0.0034462,              0.0034462,              0.0034462
                    664,                 1.4855,                 1.2332,                 1.3733,                0.73424,                0.60302,                0.63769,                0.32548,                 1.8294,                 1.4543,                 1.6655,              0.0034363,              0.0034363,              0.0034363
                    665,                 1.4833,                 1.2504,                 1.3752,                0.72358,                0.61124,                0.63602,                0.32291,                 1.8292,                 1.4563,                 1.6652,              0.0034264,              0.0034264,              0.0034264
                    666,                 1.4868,                 1.2397,                 1.3762,                0.67328,                0.66091,                  0.638,                0.32397,                 1.8289,                 1.4568,                 1.6647,              0.0034165,              0.0034165,              0.0034165
                    667,                 1.4817,                 1.2344,                 1.3753,                0.67898,                0.65288,                 0.6369,                0.32278,                 1.8292,                 1.4572,                 1.6649,              0.0034066,              0.0034066,              0.0034066
                    668,                 1.4869,                 1.2439,                 1.3823,                0.68372,                0.64586,                0.63776,                0.32541,                 1.8292,                 1.4574,                 1.6655,              0.0033967,              0.0033967,              0.0033967
                    669,                 1.4852,                 1.2428,                 1.3788,                 0.6843,                0.64672,                0.63781,                0.32397,                 1.8285,                 1.4578,                 1.6642,              0.0033868,              0.0033868,              0.0033868
                    670,                  1.486,                 1.2266,                 1.3753,                0.68283,                0.64822,                 0.6369,                0.32247,                 1.8283,                 1.4585,                 1.6635,              0.0033769,              0.0033769,              0.0033769
                    671,                 1.4767,                 1.2294,                 1.3703,                0.68755,                0.64468,                0.63699,                0.32431,                  1.829,                 1.4588,                 1.6627,               0.003367,               0.003367,               0.003367
                    672,                 1.4803,                 1.2366,                 1.3701,                 0.6886,                0.64808,                0.63717,                0.32405,                 1.8285,                 1.4585,                 1.6627,              0.0033571,              0.0033571,              0.0033571
                    673,                 1.4749,                 1.2271,                 1.3677,                0.69598,                0.63986,                0.63743,                0.32311,                  1.829,                 1.4569,                 1.6623,              0.0033472,              0.0033472,              0.0033472
                    674,                 1.4813,                 1.2225,                 1.3673,                0.69606,                0.64032,                0.63708,                0.32295,                  1.829,                 1.4575,                 1.6623,              0.0033373,              0.0033373,              0.0033373
                    675,                 1.4808,                 1.2395,                 1.3719,                0.69754,                0.63977,                0.63663,                0.32265,                 1.8291,                 1.4572,                 1.6624,              0.0033274,              0.0033274,              0.0033274
                    676,                 1.4796,                 1.2278,                 1.3677,                0.69988,                0.64032,                0.63563,                0.32243,                 1.8297,                 1.4585,                 1.6625,              0.0033175,              0.0033175,              0.0033175
                    677,                 1.4723,                 1.2225,                 1.3661,                0.70472,                0.64084,                0.63402,                0.32422,                   1.83,                 1.4574,                 1.6631,              0.0033076,              0.0033076,              0.0033076
                    678,                 1.4737,                 1.2223,                 1.3636,                0.70155,                 0.6416,                0.63345,                0.32284,                   1.83,                 1.4571,                 1.6629,              0.0032977,              0.0032977,              0.0032977
                    679,                 1.4761,                  1.221,                  1.366,                0.70396,                0.64074,                0.63338,                0.32271,                 1.8299,                 1.4568,                 1.6622,              0.0032878,              0.0032878,              0.0032878
                    680,                 1.4749,                 1.2133,                 1.3618,                0.70516,                0.64085,                0.63405,                0.32425,                 1.8298,                 1.4553,                 1.6623,              0.0032779,              0.0032779,              0.0032779
                    681,                 1.4799,                 1.2264,                 1.3719,                0.70855,                 0.6403,                0.63441,                0.32295,                 1.8297,                  1.456,                 1.6625,               0.003268,               0.003268,               0.003268
                    682,                 1.4789,                 1.2267,                 1.3699,                  0.708,                0.64098,                0.63412,                0.32207,                 1.8296,                 1.4548,                  1.662,              0.0032581,              0.0032581,              0.0032581
                    683,                 1.4747,                 1.2315,                 1.3682,                0.70823,                0.64145,                0.63731,                0.32261,                 1.8296,                 1.4548,                 1.6625,              0.0032482,              0.0032482,              0.0032482
                    684,                  1.473,                 1.2118,                 1.3635,                0.70881,                0.64097,                0.63815,                0.32281,                 1.8293,                 1.4539,                  1.662,              0.0032383,              0.0032383,              0.0032383
                    685,                 1.4614,                 1.2106,                 1.3599,                0.70986,                0.64097,                0.63764,                0.32252,                 1.8287,                 1.4539,                 1.6615,              0.0032284,              0.0032284,              0.0032284
                    686,                  1.467,                 1.2134,                 1.3611,                0.71003,                0.64249,                0.63856,                0.32424,                 1.8291,                 1.4529,                 1.6616,              0.0032185,              0.0032185,              0.0032185
                    687,                 1.4718,                 1.2165,                 1.3654,                0.71387,                 0.6409,                0.63822,                 0.3232,                 1.8286,                 1.4523,                 1.6613,              0.0032086,              0.0032086,              0.0032086
                    688,                 1.4771,                 1.2151,                 1.3721,                0.71306,                0.64043,                0.63818,                0.32416,                  1.828,                 1.4521,                 1.6607,              0.0031987,              0.0031987,              0.0031987
                    689,                 1.4677,                 1.2135,                 1.3576,                0.71434,                0.64095,                0.63756,                 0.3211,                 1.8279,                 1.4526,                   1.66,              0.0031888,              0.0031888,              0.0031888
                    690,                  1.468,                 1.2252,                 1.3695,                0.71514,                0.63836,                0.63602,                0.32082,                 1.8273,                 1.4523,                 1.6597,              0.0031789,              0.0031789,              0.0031789
                    691,                 1.4669,                 1.2123,                  1.368,                0.71776,                0.63165,                0.63617,                0.32257,                 1.8273,                 1.4527,                 1.6595,               0.003169,               0.003169,               0.003169
                    692,                 1.4563,                 1.2042,                 1.3553,                 0.7193,                0.63193,                0.63587,                0.32222,                  1.827,                 1.4523,                 1.6592,              0.0031591,              0.0031591,              0.0031591
                    693,                 1.4667,                 1.2106,                 1.3635,                0.72033,                0.63225,                0.63616,                0.32054,                  1.827,                 1.4511,                 1.6586,              0.0031492,              0.0031492,              0.0031492
                    694,                 1.4684,                 1.2078,                 1.3648,                 0.7208,                0.63101,                 0.6345,                0.31978,                 1.8271,                 1.4513,                 1.6587,              0.0031393,              0.0031393,              0.0031393
                    695,                 1.4785,                 1.2195,                 1.3731,                 0.7218,                0.63015,                0.63397,                0.31912,                 1.8265,                 1.4511,                  1.658,              0.0031294,              0.0031294,              0.0031294
                    696,                 1.4606,                 1.2107,                 1.3536,                0.72722,                0.62959,                 0.6346,                0.32169,                 1.8264,                  1.452,                 1.6585,              0.0031195,              0.0031195,              0.0031195
                    697,                 1.4679,                 1.2069,                 1.3617,                0.73134,                0.62751,                0.63359,                0.32182,                 1.8262,                 1.4518,                 1.6585,              0.0031096,              0.0031096,              0.0031096
                    698,                  1.464,                 1.2098,                 1.3619,                 0.7327,                0.62555,                0.63469,                0.32277,                  1.826,                  1.451,                 1.6582,              0.0030997,              0.0030997,              0.0030997
                    699,                 1.4533,                 1.1951,                 1.3554,                0.73432,                0.62415,                0.63553,                0.32392,                 1.8268,                 1.4515,                 1.6579,              0.0030898,              0.0030898,              0.0030898
