                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    222,                 1.6608,                  1.577,                 1.6492,                 0.7365,                0.60699,                0.62627,                0.32343,                 1.8113,                 1.5742,                 1.8619,              0.0078121,              0.0078121,              0.0078121
                    223,                 1.6554,                 1.5664,                 1.6478,                0.73168,                0.60715,                0.62653,                0.32504,                 1.8117,                 1.5727,                 1.8616,              0.0078022,              0.0078022,              0.0078022
                    224,                 1.6562,                 1.5811,                 1.6532,                0.73169,                0.60704,                0.62786,                0.32539,                 1.8124,                 1.5719,                 1.8616,              0.0077923,              0.0077923,              0.0077923
                    225,                 1.6542,                 1.5652,                 1.6427,                0.73033,                0.60272,                0.62548,                 0.3247,                 1.8125,                 1.5728,                 1.8603,              0.0077824,              0.0077824,              0.0077824
                    226,                  1.655,                 1.5829,                 1.6463,                0.73304,                0.60453,                 0.6272,                0.32779,                 1.8118,                  1.571,                 1.8594,              0.0077725,              0.0077725,              0.0077725
                    227,                 1.6453,                 1.5627,                 1.6415,                  0.731,                0.60579,                0.62752,                 0.3273,                 1.8101,                 1.5695,                 1.8577,              0.0077626,              0.0077626,              0.0077626
                    228,                  1.652,                 1.5721,                 1.6427,                0.71786,                0.61004,                0.62737,                0.32834,                 1.8107,                 1.5687,                 1.8575,              0.0077527,              0.0077527,              0.0077527
                    229,                 1.6468,                 1.5512,                 1.6327,                0.71891,                0.60861,                0.63028,                0.32942,                 1.8105,                 1.5691,                 1.8562,              0.0077428,              0.0077428,              0.0077428
                    230,                 1.6533,                 1.5599,                 1.6382,                0.69998,                0.63271,                 0.6289,                0.32721,                 1.8098,                 1.5671,                 1.8551,              0.0077329,              0.0077329,              0.0077329
                    231,                 1.6518,                 1.5625,                 1.6352,                0.69624,                 0.6291,                0.62606,                0.32592,                 1.8099,                 1.5669,                 1.8542,               0.007723,               0.007723,               0.007723
                    232,                 1.6468,                 1.5468,                 1.6431,                0.69748,                0.62919,                 0.6247,                0.32729,                 1.8093,                 1.5657,                 1.8535,              0.0077131,              0.0077131,              0.0077131
                    233,                 1.6422,                 1.5501,                 1.6322,                0.69761,                0.62689,                0.62466,                0.32731,                  1.809,                 1.5653,                 1.8523,              0.0077032,              0.0077032,              0.0077032
                    234,                 1.6415,                 1.5489,                 1.6334,                0.69957,                0.62719,                0.62474,                0.32633,                  1.808,                 1.5638,                 1.8507,              0.0076933,              0.0076933,              0.0076933
                    235,                 1.6437,                 1.5555,                 1.6345,                0.70458,                0.63021,                0.62948,                0.32717,                 1.8071,                 1.5626,                 1.8499,              0.0076834,              0.0076834,              0.0076834
                    236,                 1.6487,                 1.5568,                 1.6322,                0.70497,                0.63494,                0.62871,                0.32929,                 1.8073,                 1.5614,                 1.8491,              0.0076735,              0.0076735,              0.0076735
                    237,                  1.647,                 1.5603,                 1.6365,                0.70774,                0.63189,                0.62994,                0.32723,                 1.8065,                 1.5607,                 1.8482,              0.0076636,              0.0076636,              0.0076636
                    238,                 1.6455,                 1.5406,                  1.635,                 0.7073,                0.63584,                0.63004,                0.32871,                 1.8069,                 1.5598,                 1.8472,              0.0076537,              0.0076537,              0.0076537
                    239,                 1.6429,                 1.5402,                 1.6322,                0.71475,                 0.6288,                0.63334,                0.32969,                 1.8066,                 1.5597,                 1.8464,              0.0076438,              0.0076438,              0.0076438
                    240,                  1.653,                 1.5461,                 1.6413,                0.71622,                0.62808,                0.63349,                0.32826,                 1.8063,                 1.5587,                 1.8461,              0.0076339,              0.0076339,              0.0076339
                    241,                 1.6406,                 1.5457,                 1.6372,                0.72941,                0.63337,                0.63441,                0.32827,                 1.8063,                 1.5576,                 1.8452,               0.007624,               0.007624,               0.007624
                    242,                 1.6289,                 1.5327,                 1.6212,                0.72092,                0.63465,                0.63125,                0.32907,                 1.8059,                 1.5557,                  1.844,              0.0076141,              0.0076141,              0.0076141
                    243,                 1.6417,                 1.5374,                  1.628,                 0.7247,                0.63322,                0.63384,                0.32989,                  1.806,                  1.555,                 1.8427,              0.0076042,              0.0076042,              0.0076042
                    244,                 1.6524,                 1.5494,                 1.6364,                0.72467,                0.63021,                0.63418,                0.32831,                 1.8047,                 1.5545,                 1.8414,              0.0075943,              0.0075943,              0.0075943
                    245,                 1.6377,                 1.5453,                 1.6285,                0.72326,                 0.6316,                0.63241,                 0.3287,                 1.8045,                 1.5534,                 1.8413,              0.0075844,              0.0075844,              0.0075844
                    246,                 1.6397,                 1.5381,                 1.6229,                0.71934,                0.63402,                0.63368,                0.33274,                 1.8036,                 1.5527,                 1.8401,              0.0075745,              0.0075745,              0.0075745
                    247,                  1.647,                 1.5426,                 1.6325,                0.71737,                  0.634,                0.63371,                0.33438,                  1.803,                 1.5522,                 1.8383,              0.0075646,              0.0075646,              0.0075646
                    248,                  1.638,                 1.5329,                 1.6263,                0.72365,                0.63317,                0.63703,                 0.3332,                 1.8028,                 1.5507,                  1.838,              0.0075547,              0.0075547,              0.0075547
                    249,                  1.624,                 1.5056,                 1.6121,                0.72919,                0.63915,                0.63542,                0.33439,                 1.8032,                   1.55,                 1.8379,              0.0075448,              0.0075448,              0.0075448
                    250,                 1.6356,                 1.5159,                 1.6142,                  0.728,                 0.6381,                0.63628,                0.33246,                 1.8026,                 1.5487,                 1.8369,              0.0075349,              0.0075349,              0.0075349
                    251,                 1.6444,                 1.5454,                 1.6256,                0.72861,                0.63817,                0.64055,                0.33357,                 1.8019,                 1.5483,                 1.8356,               0.007525,               0.007525,               0.007525
                    252,                 1.6339,                 1.5232,                 1.6241,                0.72713,                0.63988,                0.64132,                0.33541,                 1.8012,                  1.547,                 1.8348,              0.0075151,              0.0075151,              0.0075151
                    253,                 1.6368,                 1.5243,                 1.6219,                0.72734,                0.64021,                0.64279,                 0.3351,                 1.8008,                 1.5459,                 1.8338,              0.0075052,              0.0075052,              0.0075052
                    254,                 1.6349,                 1.5332,                 1.6195,                0.72688,                0.64156,                0.64359,                 0.3353,                 1.8002,                 1.5449,                 1.8329,              0.0074953,              0.0074953,              0.0074953
                    255,                 1.6312,                 1.5235,                 1.6154,                 0.7483,                0.63141,                0.64504,                0.33881,                 1.8005,                 1.5451,                 1.8329,              0.0074854,              0.0074854,              0.0074854
                    256,                 1.6335,                   1.52,                 1.6207,                0.74604,                0.63716,                0.64502,                0.33769,                 1.8003,                 1.5438,                 1.8327,              0.0074755,              0.0074755,              0.0074755
                    257,                  1.631,                 1.5238,                 1.6126,                0.74524,                0.63619,                0.64493,                 0.3374,                 1.8001,                 1.5432,                 1.8325,              0.0074656,              0.0074656,              0.0074656
                    258,                 1.6341,                 1.5256,                 1.6134,                 0.7443,                0.63751,                0.64473,                0.33813,                 1.7997,                 1.5429,                 1.8316,              0.0074557,              0.0074557,              0.0074557
                    259,                 1.6327,                 1.5256,                 1.6131,                 0.7426,                0.63821,                0.64508,                0.33867,                 1.7996,                 1.5418,                 1.8308,              0.0074458,              0.0074458,              0.0074458
                    260,                  1.634,                 1.5303,                 1.6195,                0.74387,                0.63792,                0.64598,                0.33883,                 1.7984,                 1.5404,                 1.8288,              0.0074359,              0.0074359,              0.0074359
                    261,                 1.6346,                 1.5199,                 1.6247,                 0.7327,                0.63317,                0.64451,                0.33816,                 1.7983,                 1.5394,                 1.8286,               0.007426,               0.007426,               0.007426
                    262,                 1.6284,                  1.513,                  1.612,                0.73542,                0.63301,                0.64541,                0.33864,                 1.7976,                 1.5391,                 1.8276,              0.0074161,              0.0074161,              0.0074161
                    263,                 1.6226,                 1.5136,                 1.6152,                0.73718,                0.63853,                0.64536,                0.33772,                 1.7981,                 1.5382,                 1.8274,              0.0074062,              0.0074062,              0.0074062
                    264,                 1.6296,                 1.5041,                 1.6133,                0.73491,                0.63889,                0.64703,                0.33753,                 1.7983,                 1.5373,                 1.8268,              0.0073963,              0.0073963,              0.0073963
                    265,                 1.6229,                 1.5096,                 1.6193,                0.73662,                0.63823,                0.64998,                0.33837,                  1.798,                 1.5366,                 1.8263,              0.0073864,              0.0073864,              0.0073864
                    266,                 1.6301,                 1.5248,                  1.613,                0.73646,                 0.6382,                0.65116,                 0.3371,                 1.7979,                 1.5368,                 1.8252,              0.0073765,              0.0073765,              0.0073765
                    267,                 1.6184,                 1.5152,                 1.6103,                0.73583,                0.63759,                0.65134,                0.33894,                 1.7982,                 1.5347,                 1.8255,              0.0073666,              0.0073666,              0.0073666
                    268,                 1.6205,                 1.5094,                 1.6104,                0.73117,                0.63844,                0.65125,                0.33854,                 1.7979,                 1.5348,                 1.8247,              0.0073567,              0.0073567,              0.0073567
                    269,                 1.6239,                 1.5112,                 1.6175,                0.72192,                0.64277,                0.65052,                0.33939,                  1.798,                 1.5346,                 1.8241,              0.0073468,              0.0073468,              0.0073468
                    270,                 1.6231,                 1.5008,                 1.6144,                0.72681,                0.64202,                0.65087,                0.33741,                 1.7984,                 1.5346,                 1.8242,              0.0073369,              0.0073369,              0.0073369
                    271,                 1.6258,                 1.5185,                  1.611,                0.72679,                0.64209,                0.65051,                0.33757,                 1.7993,                 1.5339,                 1.8242,               0.007327,               0.007327,               0.007327
                    272,                  1.623,                    1.5,                 1.6037,                0.72419,                  0.638,                0.64523,                0.33603,                 1.7992,                  1.534,                 1.8238,              0.0073171,              0.0073171,              0.0073171
                    273,                 1.6161,                  1.503,                 1.6117,                0.72435,                0.63785,                0.64518,                0.33677,                 1.7978,                  1.533,                 1.8225,              0.0073072,              0.0073072,              0.0073072
                    274,                 1.6207,                 1.5129,                 1.6132,                0.73854,                0.62443,                0.64529,                0.33731,                 1.7978,                 1.5334,                 1.8218,              0.0072973,              0.0072973,              0.0072973
                    275,                  1.621,                 1.5158,                  1.609,                0.74321,                0.62538,                0.64658,                0.33861,                 1.7979,                 1.5333,                 1.8217,              0.0072874,              0.0072874,              0.0072874
                    276,                 1.6106,                 1.5025,                  1.605,                0.74283,                0.62658,                0.64643,                0.33705,                 1.7983,                 1.5325,                 1.8219,              0.0072775,              0.0072775,              0.0072775
                    277,                 1.6197,                 1.4946,                  1.607,                0.72578,                0.64029,                0.64636,                 0.3392,                 1.7976,                  1.531,                 1.8208,              0.0072676,              0.0072676,              0.0072676
                    278,                  1.617,                 1.4869,                 1.6027,                0.74309,                0.63376,                  0.647,                0.34168,                 1.7977,                 1.5315,                 1.8208,              0.0072577,              0.0072577,              0.0072577
                    279,                  1.619,                 1.4939,                 1.6081,                0.73974,                0.63477,                0.64783,                0.34026,                 1.7977,                 1.5309,                 1.8204,              0.0072478,              0.0072478,              0.0072478
                    280,                 1.6145,                 1.4864,                 1.5995,                0.74952,                0.63506,                0.64933,                 0.3422,                 1.7982,                 1.5297,                 1.8207,              0.0072379,              0.0072379,              0.0072379
                    281,                 1.6241,                 1.4958,                 1.6045,                0.74711,                0.63507,                0.64936,                0.34458,                 1.7984,                 1.5299,                 1.8202,               0.007228,               0.007228,               0.007228
                    282,                 1.6126,                 1.4823,                  1.601,                0.74795,                0.63536,                0.64968,                0.34415,                  1.798,                 1.5304,                 1.8196,              0.0072181,              0.0072181,              0.0072181
                    283,                 1.6213,                 1.5005,                 1.6045,                0.72431,                0.64196,                0.64579,                0.34353,                 1.7985,                 1.5292,                 1.8198,              0.0072082,              0.0072082,              0.0072082
                    284,                 1.6082,                 1.4872,                  1.599,                0.71838,                 0.6446,                0.64588,                0.34356,                 1.7983,                  1.528,                 1.8187,              0.0071983,              0.0071983,              0.0071983
                    285,                 1.6197,                 1.4964,                 1.6007,                0.71929,                0.64576,                0.64821,                0.34299,                 1.7979,                 1.5266,                  1.818,              0.0071884,              0.0071884,              0.0071884
                    286,                  1.619,                 1.4963,                 1.6034,                0.72206,                0.64499,                0.64815,                0.34324,                 1.7977,                  1.525,                 1.8178,              0.0071785,              0.0071785,              0.0071785
                    287,                 1.6031,                 1.4771,                 1.5903,                0.72406,                  0.644,                0.64871,                0.34266,                 1.7985,                 1.5248,                 1.8181,              0.0071686,              0.0071686,              0.0071686
                    288,                 1.6118,                 1.4952,                 1.6048,                0.73126,                0.64266,                 0.6491,                0.34301,                  1.798,                 1.5227,                 1.8174,              0.0071587,              0.0071587,              0.0071587
                    289,                 1.6166,                 1.4842,                  1.604,                 0.7488,                0.63831,                0.64861,                0.34457,                 1.7985,                 1.5218,                 1.8174,              0.0071488,              0.0071488,              0.0071488
                    290,                  1.596,                   1.47,                  1.591,                0.73396,                0.64308,                0.64878,                 0.3434,                  1.799,                 1.5215,                 1.8176,              0.0071389,              0.0071389,              0.0071389
                    291,                 1.6063,                  1.468,                 1.5892,                0.73367,                 0.6433,                0.64935,                0.34393,                 1.7994,                 1.5209,                 1.8177,               0.007129,               0.007129,               0.007129
                    292,                 1.6005,                 1.4647,                 1.5858,                0.72972,                0.64217,                0.64839,                0.34404,                 1.7991,                 1.5201,                 1.8173,              0.0071191,              0.0071191,              0.0071191
                    293,                 1.6084,                 1.4848,                   1.59,                0.73542,                0.64269,                 0.6487,                0.34146,                    1.8,                 1.5187,                 1.8183,              0.0071092,              0.0071092,              0.0071092
                    294,                 1.6022,                  1.476,                 1.5998,                0.73895,                0.64203,                 0.6488,                0.34176,                 1.8007,                 1.5184,                 1.8187,              0.0070993,              0.0070993,              0.0070993
                    295,                 1.6118,                 1.4819,                 1.5949,                0.74265,                0.64885,                0.64985,                0.34103,                 1.8011,                 1.5172,                  1.819,              0.0070894,              0.0070894,              0.0070894
                    296,                 1.6132,                 1.4638,                 1.5971,                 0.7353,                0.65043,                0.64994,                0.34191,                 1.8006,                 1.5162,                 1.8178,              0.0070795,              0.0070795,              0.0070795
                    297,                 1.6017,                 1.4661,                 1.5992,                0.73956,                0.64377,                0.64996,                0.34174,                 1.8006,                 1.5152,                 1.8175,              0.0070696,              0.0070696,              0.0070696
                    298,                 1.6115,                  1.477,                 1.5977,                 0.7399,                0.64419,                0.65021,                0.34195,                 1.8002,                 1.5136,                 1.8172,              0.0070597,              0.0070597,              0.0070597
                    299,                 1.6063,                 1.4714,                 1.5859,                0.73825,                0.64252,                0.65143,                0.34278,                 1.7993,                 1.5125,                 1.8164,              0.0070498,              0.0070498,              0.0070498
                    300,                 1.5901,                  1.441,                 1.5728,                0.73792,                0.64289,                0.65215,                0.34224,                 1.7997,                 1.5115,                 1.8164,              0.0070399,              0.0070399,              0.0070399
                    301,                  1.592,                  1.456,                  1.576,                0.74426,                0.64816,                0.65322,                0.34355,                 1.7992,                 1.5099,                 1.8154,                0.00703,                0.00703,                0.00703
                    302,                 1.6022,                 1.4707,                 1.5844,                0.74657,                0.64584,                0.65354,                0.34347,                 1.7992,                 1.5084,                 1.8153,              0.0070201,              0.0070201,              0.0070201
                    303,                 1.6021,                 1.4683,                   1.59,                 0.7472,                  0.648,                0.65343,                0.34315,                 1.7995,                 1.5076,                 1.8152,              0.0070102,              0.0070102,              0.0070102
                    304,                 1.6018,                 1.4722,                 1.5896,                0.75049,                0.64557,                0.65388,                0.34417,                 1.7992,                 1.5074,                 1.8151,              0.0070003,              0.0070003,              0.0070003
                    305,                 1.5922,                 1.4525,                 1.5851,                0.74922,                 0.6534,                0.65501,                0.34345,                 1.7987,                 1.5064,                 1.8149,              0.0069904,              0.0069904,              0.0069904
                    306,                 1.5956,                 1.4506,                 1.5777,                0.74425,                0.64958,                0.65448,                0.34368,                 1.7993,                 1.5059,                 1.8153,              0.0069805,              0.0069805,              0.0069805
                    307,                 1.5994,                 1.4602,                 1.5797,                0.74117,                0.64991,                0.65664,                0.34464,                 1.7994,                 1.5067,                 1.8152,              0.0069706,              0.0069706,              0.0069706
                    308,                 1.5948,                 1.4558,                 1.5779,                0.74008,                0.65788,                0.65675,                0.34455,                 1.8002,                 1.5066,                 1.8155,              0.0069607,              0.0069607,              0.0069607
                    309,                 1.5919,                 1.4599,                 1.5774,                0.73901,                0.66336,                 0.6563,                0.34417,                    1.8,                  1.506,                  1.815,              0.0069508,              0.0069508,              0.0069508
                    310,                 1.5978,                 1.4573,                 1.5836,                0.73773,                0.66347,                0.65673,                0.34398,                 1.8004,                 1.5055,                 1.8162,              0.0069409,              0.0069409,              0.0069409
                    311,                 1.5907,                 1.4555,                 1.5842,                0.74044,                0.65959,                0.65736,                0.34577,                 1.7997,                 1.5044,                 1.8156,               0.006931,               0.006931,               0.006931
                    312,                 1.6078,                 1.4683,                 1.5898,                0.74006,                0.65785,                0.65742,                0.34589,                 1.7999,                 1.5027,                 1.8154,              0.0069211,              0.0069211,              0.0069211
                    313,                 1.5973,                 1.4519,                 1.5772,                0.73854,                0.65599,                0.65752,                0.34518,                 1.7994,                 1.5028,                 1.8149,              0.0069112,              0.0069112,              0.0069112
                    314,                 1.6039,                 1.4547,                 1.5859,                0.73867,                 0.6563,                0.66019,                0.34564,                  1.799,                 1.5008,                 1.8144,              0.0069013,              0.0069013,              0.0069013
                    315,                 1.5978,                 1.4637,                 1.5879,                0.73897,                0.65388,                0.66123,                0.34663,                 1.7988,                 1.5008,                 1.8135,              0.0068914,              0.0068914,              0.0068914
                    316,                 1.6006,                 1.4597,                 1.5749,                0.73922,                0.65084,                0.66038,                0.34457,                 1.7989,                 1.5008,                 1.8133,              0.0068815,              0.0068815,              0.0068815
                    317,                  1.589,                 1.4387,                 1.5717,                0.74175,                 0.6475,                0.66048,                 0.3461,                 1.7979,                 1.4999,                  1.812,              0.0068716,              0.0068716,              0.0068716
                    318,                 1.5902,                 1.4361,                 1.5705,                0.74243,                0.64086,                0.66078,                0.34666,                 1.7982,                    1.5,                 1.8119,              0.0068617,              0.0068617,              0.0068617
                    319,                 1.5937,                  1.441,                 1.5719,                0.75152,                0.63726,                0.66159,                0.34774,                 1.7984,                 1.4997,                 1.8116,              0.0068518,              0.0068518,              0.0068518
                    320,                 1.5857,                 1.4506,                 1.5673,                 0.7521,                0.63701,                 0.6621,                0.34644,                 1.7985,                 1.4989,                 1.8115,              0.0068419,              0.0068419,              0.0068419
                    321,                  1.587,                 1.4448,                 1.5725,                0.75251,                0.64086,                0.66303,                0.34595,                 1.7982,                 1.4984,                 1.8106,               0.006832,               0.006832,               0.006832
                    322,                 1.5922,                 1.4481,                 1.5697,                0.75292,                0.63999,                0.66409,                0.34602,                 1.7987,                 1.4976,                 1.8108,              0.0068221,              0.0068221,              0.0068221
                    323,                 1.6011,                 1.4617,                  1.578,                0.75345,                0.64021,                0.66212,                0.34517,                 1.7992,                 1.4975,                 1.8108,              0.0068122,              0.0068122,              0.0068122
                    324,                 1.5848,                 1.4387,                 1.5677,                0.75377,                0.64179,                0.66229,                0.34374,                  1.799,                 1.4963,                   1.81,              0.0068023,              0.0068023,              0.0068023
                    325,                 1.5837,                 1.4323,                   1.57,                 0.7327,                0.65215,                0.66102,                0.34402,                 1.7988,                 1.4957,                 1.8097,              0.0067924,              0.0067924,              0.0067924
                    326,                 1.5882,                 1.4424,                 1.5652,                0.73562,                0.65182,                0.66251,                0.34586,                 1.7988,                 1.4971,                 1.8092,              0.0067825,              0.0067825,              0.0067825
                    327,                 1.5979,                 1.4549,                 1.5767,                0.73545,                0.65287,                0.66219,                0.34654,                 1.7989,                 1.4963,                 1.8087,              0.0067726,              0.0067726,              0.0067726
                    328,                  1.581,                 1.4476,                 1.5687,                0.73674,                0.65092,                0.66292,                0.34717,                 1.7985,                 1.4948,                  1.808,              0.0067627,              0.0067627,              0.0067627
                    329,                 1.5845,                 1.4403,                 1.5615,                0.74048,                0.64528,                0.66271,                0.34711,                 1.7989,                 1.4943,                 1.8081,              0.0067528,              0.0067528,              0.0067528
                    330,                 1.5925,                 1.4322,                 1.5697,                0.75093,                0.64874,                0.66407,                0.34767,                 1.7982,                 1.4926,                 1.8065,              0.0067429,              0.0067429,              0.0067429
                    331,                 1.5939,                 1.4371,                 1.5753,                 0.7446,                0.65486,                0.66841,                0.34865,                 1.7985,                 1.4919,                 1.8061,               0.006733,               0.006733,               0.006733
                    332,                 1.5897,                 1.4392,                 1.5667,                0.74594,                0.65443,                0.66846,                0.34799,                 1.7979,                 1.4917,                 1.8056,              0.0067231,              0.0067231,              0.0067231
                    333,                 1.5829,                  1.426,                 1.5612,                0.74511,                0.65411,                0.66855,                0.34831,                 1.7978,                 1.4919,                  1.806,              0.0067132,              0.0067132,              0.0067132
                    334,                 1.5814,                 1.4203,                 1.5625,                0.74534,                0.65562,                0.66892,                0.34751,                 1.7982,                 1.4913,                 1.8063,              0.0067033,              0.0067033,              0.0067033
                    335,                 1.5882,                  1.425,                 1.5614,                0.74488,                0.65608,                0.66877,                0.34767,                 1.7982,                  1.491,                 1.8067,              0.0066934,              0.0066934,              0.0066934
                    336,                 1.5806,                 1.4254,                 1.5646,                0.75459,                0.64969,                0.66816,                0.34676,                 1.7979,                  1.491,                 1.8066,              0.0066835,              0.0066835,              0.0066835
                    337,                 1.5887,                 1.4249,                 1.5623,                 0.7502,                0.64418,                0.66884,                0.34939,                 1.7978,                 1.4908,                 1.8066,              0.0066736,              0.0066736,              0.0066736
                    338,                 1.5746,                 1.4089,                 1.5565,                0.74813,                0.64454,                0.66929,                0.34758,                 1.7973,                 1.4895,                 1.8058,              0.0066637,              0.0066637,              0.0066637
                    339,                 1.5774,                 1.4233,                 1.5588,                0.74619,                0.64418,                0.66859,                0.34711,                 1.7961,                 1.4889,                 1.8048,              0.0066538,              0.0066538,              0.0066538
                    340,                 1.5777,                 1.4185,                 1.5564,                0.72406,                0.65287,                0.66647,                 0.3468,                  1.797,                 1.4883,                 1.8051,              0.0066439,              0.0066439,              0.0066439
                    341,                 1.5874,                 1.4257,                 1.5587,                0.72937,                0.64943,                0.66536,                0.34661,                 1.7965,                 1.4875,                  1.804,               0.006634,               0.006634,               0.006634
                    342,                 1.5821,                 1.4246,                 1.5535,                0.73171,                 0.6494,                0.66474,                0.34706,                 1.7956,                 1.4864,                 1.8028,              0.0066241,              0.0066241,              0.0066241
                    343,                  1.583,                 1.4238,                 1.5598,                0.73866,                0.65438,                 0.6688,                0.34595,                 1.7954,                 1.4854,                 1.8022,              0.0066142,              0.0066142,              0.0066142
                    344,                 1.5786,                 1.4155,                  1.554,                0.73807,                0.65451,                 0.6712,                0.34649,                 1.7957,                 1.4848,                 1.8024,              0.0066043,              0.0066043,              0.0066043
                    345,                 1.5762,                 1.4266,                 1.5435,                0.74456,                0.64454,                0.67286,                0.34623,                 1.7951,                 1.4848,                 1.8021,              0.0065944,              0.0065944,              0.0065944
                    346,                 1.5704,                 1.4036,                 1.5552,                0.74625,                0.64418,                0.67107,                0.34601,                 1.7948,                 1.4841,                 1.8013,              0.0065845,              0.0065845,              0.0065845
                    347,                 1.5803,                 1.4049,                  1.556,                 0.7499,                0.64316,                0.67143,                0.34605,                 1.7944,                 1.4846,                 1.8006,              0.0065746,              0.0065746,              0.0065746
                    348,                 1.5719,                 1.4069,                 1.5455,                 0.7908,                0.63602,                0.67397,                0.34678,                  1.795,                 1.4835,                 1.8005,              0.0065647,              0.0065647,              0.0065647
                    349,                 1.5709,                  1.412,                 1.5486,                0.80454,                0.63136,                0.67438,                0.34682,                 1.7944,                 1.4813,                 1.7994,              0.0065548,              0.0065548,              0.0065548
                    350,                 1.5736,                 1.4028,                 1.5465,                0.80312,                0.63178,                 0.6749,                0.34704,                 1.7949,                 1.4815,                 1.7996,              0.0065449,              0.0065449,              0.0065449
                    351,                 1.5691,                 1.3959,                  1.551,                0.80582,                0.62911,                0.67499,                0.34598,                 1.7949,                 1.4801,                 1.7995,               0.006535,               0.006535,               0.006535
                    352,                 1.5751,                 1.4015,                 1.5515,                0.78981,                0.63599,                 0.6741,                0.34651,                 1.7951,                 1.4801,                 1.7992,              0.0065251,              0.0065251,              0.0065251
                    353,                 1.5832,                 1.4209,                 1.5561,                0.79101,                0.63563,                0.67483,                 0.3463,                 1.7948,                 1.4798,                 1.7989,              0.0065152,              0.0065152,              0.0065152
                    354,                 1.5618,                 1.3994,                 1.5359,                 0.7825,                0.64907,                0.67473,                0.34723,                 1.7953,                 1.4784,                 1.7989,              0.0065053,              0.0065053,              0.0065053
                    355,                 1.5723,                    1.4,                 1.5459,                0.78467,                0.64769,                0.67546,                0.34708,                 1.7947,                 1.4769,                 1.7982,              0.0064954,              0.0064954,              0.0064954
